Time_seconds,EI_raw,EI_median,Blink,Delta_filt_avg_smoothed,Theta_filt_avg_smoothed,Alpha_filt_avg_smoothed,Beta_filt_avg_smoothed,Gamma_filt_avg_smoothed,Heart_Rate
1052.6,0.9033920490590907,0.9033920490590907,0,4.586449997183689,7.1865098965249405,9.400085597008815,14.98419848981774,15.746500973655596,63.33356507270103
1053.6,0.9075637169893019,0.9075637169893019,0,4.547616477471274,7.164774662250052,9.40608594051595,15.039111842357899,15.731780644220652,67.51827836895528
1054.6,0.911757696944983,0.911757696944983,0,4.509366707288976,7.142540597055746,9.40608594051595,15.092840016959208,15.719013234612259,72.2056718688946
1055.6,0.9159603025785541,0.9159603025785541,0,4.471766439138375,7.119894340761846,9.40608594051595,15.145203379838836,15.719013234612259,62.701634125609
1056.6,0.9201576766904062,0.9201576766904062,0,4.434879731521938,7.09692467827378,9.40608594051595,15.196027292575735,15.719013234612259,67.48209197248394
1057.6,0.9243358236904557,0.9243358236904557,0,4.398768829176984,7.073722193381752,9.40608594051595,15.245142697713845,15.719013234612259,78.09648305174906
1057.991,0.9284806428788751,0.9284806428788751,1,4.363494041918135,7.050378928358828,9.40608594051595,15.292386662684518,15.719013234612259,66.97425928545238
1058.6,0.9325779626445604,0.9325779626445604,0,4.329113621620485,7.026988049966303,9.40608594051595,15.337602882171982,15.719013234612259,55.8520355191557
1059.6,0.9366135756988706,0.9366135756988706,0,4.295683637091697,7.003643522627688,9.40608594051595,15.380642139937336,15.719013234612259,70.94162313432902
1060.6,0.9405732754636865,0.9405732754636865,0,4.263257846876405,6.980439789760226,9.40608594051595,15.421362731713065,15.719013234612259,74.26792039505864
1061.6,0.9444428937239675,0.9444428937239675,0,4.231887570341907,6.95747146434859,9.40608594051595,15.459630851058996,15.719013234612259,61.54255111985127
1062.6,0.9482083396450066,0.9482083396450066,0,4.201621557625954,6.934833029752699,9.40608594051595,15.495320940043424,15.719013234612259,65.49033206415704
1063.239,0.9518556402448929,0.9518556402448929,1,4.172505859158788,6.912618551534855,9.401111545567701,15.528316006359933,15.719013234612259,66.16525058068521
1063.6,0.955370982396765,0.955370982396765,0,4.144583695583639,6.890921400882403,9.394383674151424,15.558507908166089,15.72753289997268,66.84016909721339
1064.6,0.9587407564057635,0.9587407564057635,0,4.117895329081406,6.869833990057714,9.38669573763307,15.585797607659043,15.742690389683794,73.02660660798033
1065.6,0.9619516011602962,0.9619516011602962,0,4.092477937336674,6.849447520205622,9.378079286096956,15.610095394194392,15.760205883930212,65.16146287992122
1066.6,0.9649904507975817,0.9649904507975817,0,4.068365491584713,6.829851741728364,9.368568734476245,15.631321077541465,15.780027050614594,65.63425922726331
1067.6,0.9678445827527657,0.9678445827527657,0,4.045588640323326,6.811134727284254,9.358201166611614,15.64898342512931,15.802089159837154,69.12873591911237
1068.6,0.9705016669901552,0.9705016669901552,0,4.024174600372312,6.793382657303632,9.347016129796447,15.64898342512931,15.82631525394147,63.63105270063792
1069.015,0.972949816160273,0.972949816160273,1,4.0041470570071045,6.776679617725417,9.33505542146359,15.64898342512931,15.852616385860928,66.793602774899
1069.6,0.975177636397577,0.975177636397577,0,3.9855260748355397,6.7611074093563435,9.322362869545158,15.64898342512931,15.880891926074193,69.95615284916006
1070.6,0.9771742784715455,0.9771742784715455,0,3.9683280208859024,6.746745367771419,9.308984107933947,15.64898342512931,15.911029938004646,73.45763016404514
1071.6,0.9789294890204328,0.9789294890204328,0,3.9525655010480456,6.733670192072118,9.294966348463918,15.64898342512931,15.942907621129887,58.390046692962756
1072.6,0.9804336616162106,0.9801151722368915,0,3.938247310657702,6.721955780352149,9.280358150761012,15.64898342512931,15.97639182071684,73.12642535484356
1073.6,0.9816778874114166,0.9801151722368915,0,3.925378399760861,6.711673069685862,9.265209191099142,15.64898342512931,16.01133960292924,67.99796604863997
1073.96,0.9826540050877064,0.9801151722368915,1,3.9139598534829187,6.7099175062996075,9.249570031137134,15.64898342512931,16.04759889383974,61.51234561170444
1074.6,0.9833546497541841,0.9801151722368915,0,3.903988887893899,6.7099175062996075,9.233491887289663,15.64898342512931,16.085009180552614,55.02672517476891
1075.6,0.9837733003332972,0.9801151722368915,0,3.895458861723154,6.7099175062996075,9.21702640160779,15.64898342512931,16.123402272232084,67.1364795354956
1076.6,0.9839043248342617,0.9801151722368915,0,3.8911344796448293,6.7099175062996075,9.200225415426088,15.630688812614771,16.16260311823591,66.13793362347857
1077.6,0.9837430227702184,0.9801151722368915,0,3.8911344796448293,6.7099175062996075,9.183140747553452,15.609180039224736,16.20243067970364,64.39216299246858
1078.6,0.9832856638589088,0.9801151722368915,0,3.8911344796448293,6.7099175062996075,9.165823979177688,15.584513984554498,16.242698850074554,79.83175179265895
1079.6,0.9825295220911807,0.9801151722368915,0,3.8911344796448293,6.7099175062996075,9.148326247685949,15.55675643468361,16.283217419483364,59.86827017647988
1080.23,0.9814729042727642,0.9801151722368915,1,3.8911344796448293,6.7099175062996075,9.130698051256493,15.525981800866468,16.323793077817076,62.163308678531976
1080.6,0.9801151722368915,0.9801151722368915,0,3.8911344796448293,6.7099175062996075,9.112989065515592,15.492272800169058,16.364230450987275,64.45834718058407
1081.6,0.9784567580758786,0.9784567580758786,0,3.8911344796448293,6.7099175062996075,9.095247972985124,15.455720096659721,16.404333164319635,63.45227765468403
1082.6,0.976499171934237,0.976499171934237,0,3.8911344796448293,6.7099175062996075,9.077522305676204,15.416421903355985,16.44390492598924,70.63868151805978
1083.6,0.9742450021162972,0.9742450021162972,0,3.8911344796448293,6.721062836525363,9.059858301150701,15.374483547172336,16.482750622472935,74.34656160406436
1084.6,0.9716979074460151,0.9716979074460151,0,3.8911344796448293,6.734224918615729,9.042300772612599,15.330017000934863,16.520677417194364,73.48526774493742
1085.6,0.9688626019484355,0.9688626019484355,0,3.8911344796448293,6.749418406712259,9.024892993835401,15.283140387479476,16.55749584278,64.20711726718264
1086.6,0.9657448320123411,0.9657448320123411,0,3.898059634498515,6.766653177537748,9.007676599736449,15.233977460860938,16.593020876521745,59.46637983257519
1087.024,0.9623513462728275,0.9623513462728275,1,3.9060224089480955,6.785934287456705,8.990691503164971,15.18265706924738,16.627072987894444,62.508317640191265
1087.6,0.9586898585350444,0.9586898585350444,0,3.9149719264114022,6.807261940167324,8.97397582814221,15.129312603608566,16.659479146559725,65.55025544780733
1088.6,0.9547690041399672,0.9547690041399672,0,3.9248553265384087,6.830631464252551,8.957565859491144,15.074081435956064,16.69007377931542,60.64516085528486
1089.6,0.9505982902487929,0.9505982902487929,0,3.9356179649085403,6.856033299893921,8.941496008483838,15.017104350699094,16.71869966491841,69.87688881145436
1090.6,0.9461880406055162,0.9461880406055162,0,3.9472036184417867,6.883452994256179,8.925798793765031,14.958524972747043,16.745208756713062,58.98489840794596
1091.6,0.9415493354302761,0.9415493354302761,0,3.9595546963213355,6.912871205228861,8.910504836476996,14.898489196331502,16.769462924665014,63.3477615149976
1092.6,0.9366939471820869,0.9366939471820869,0,3.972612456216285,6.944263713266533,8.895642868371752,14.837144618950282,16.79133461053,69.26974122566148
1092.982,0.9316342729875591,0.9316342729875591,1,3.9863172255532535,6.97760144108666,8.881239751755633,14.774639985118782,16.81070739186745,67.83903649272952
1093.6,0.9263832645593872,0.9263832645593872,0,4.000608627535351,7.012850481080084,8.867320510188856,14.711124644653001,16.827476451937443,66.40833175979758
1094.6,0.9209543564399091,0.9209543564399091,0,4.015425811536867,7.049972130400729,8.853908368801315,14.646748030039838,16.827476451937443,62.25103088413183
1095.6,0.9153613934118799,0.9153613934118799,0,4.03070768739069,7.088922933697847,8.841024802874081,14.581659157126904,16.827476451937443,52.10332822078643
1096.6,0.9096185579120997,0.9096185579120997,0,4.046393162931108,7.129654733405683,8.828689593017744,14.516006152866016,16.827476451937443,59.079090380697885
1097.6,0.9037402982476818,0.9037402982476818,0,4.062421383964126,7.172114727610861,8.816920884846068,14.44993581309463,16.827476451937443,69.99258239638712
1098.6,0.8977412583477987,0.8977412583477987,0,4.078731975604748,7.216245535815143,8.805735250489958,14.383593192321793,16.827476451937443,54.829093301639546
1099.6,0.8916362096953695,0.8916362096953695,0,4.095265283645952,7.2619852732583805,8.795147748747738,14.31712122631589,16.827476451937443,64.51907745978669
1100.254,0.8854399859781533,0.8854399859781533,1,4.111962614342195,7.30926763472608,8.785171980396075,14.250660387139996,16.827476451937443,62.687178532889874
1100.6,0.8791674208798419,0.8791674208798419,0,4.128766470754026,7.35802198885086,8.775820135436383,14.184348369292163,16.827476451937443,60.85527960599307
1101.6,0.8728332893160411,0.8728332893160411,0,4.145620783650121,7.4081734837637505,8.76710302978895,14.118319804920711,16.827476451937443,71.43593239893717
1102.591,0.8664522523358483,0.8664522523358483,0,4.162471134925302,7.459643164559969,8.759030129816958,14.052706005812162,16.827476451937443,71.08213207292977
1102.6,0.860038805871998,0.860038805871998,0,4.179264971578491,7.5123481024766985,8.751609563709899,13.987634729979849,16.822370072302355,70.72833174692235
1103.6,0.853607233513222,0.853607233513222,0,4.195951808474893,7.566201535007953,8.744848119184573,13.923229971012079,16.804167228916292,62.65927227777165
1104.6,0.847171563452904,0.847171563452904,0,4.212483418336035,7.621113015485981,8.738751227472303,13.85961176858423,16.783096836936725,71.02304955513773
1105.6,0.8407455297169559,0.8407455297169559,0,4.228814007604433,7.6769885700366185,8.733322934340325,13.796896038567649,16.759215056602777,59.526636418206394
1106.6,0.8343425377069453,0.8343425377069453,0,4.244900376971992,7.7337308593064,8.728565859787262,13.735194421093325,16.732586684235947,63.91391865830438
1107.155,0.8279756340428452,0.8279756340428452,1,4.26070206542069,7.791239341888679,8.724481148757652,13.674614144917307,16.703284585316563,67.47725061080766
1107.6,0.8216574806664506,0.8216574806664506,0,4.276181476615639,7.849410435861537,8.722610461105145,13.6152579065319,16.67138912686137,71.04058256331092
1108.6,0.8154003331610916,0.8154003331610916,0,4.291303986440425,7.908137674347696,8.722610461105145,13.557223762638298,16.636987616175944,77.1979553719854
1109.6,0.8092160232376118,0.8092160232376118,0,4.306038030379126,7.967311850701368,8.722610461105145,13.500605034808448,16.600173752383277,63.70916484195811
1110.6,0.8031159453128713,0.8031159453128713,0,4.320355169346206,8.026821149119938,8.722610461105145,13.445490225384969,16.561047095809627,74.6042522407155
1111.6,0.7971110470445927,0.7971110470445927,0,4.334230132526676,8.086551257631022,8.722610461105145,13.39196294386224,16.51971255890466,58.675878699868655
1112.6,0.7912118235763741,0.7912118235763741,0,4.347640835947797,8.146385462750445,8.722610461105145,13.340101843123136,16.476279921455745,60.75657226529184
1113.395,0.7854283151235228,0.7854283151235228,1,4.360568375972481,8.206204727999918,8.722610461105145,13.28998056500383,16.430863372461843,65.36582010549125
1113.6,0.7797701074592007,0.7797701074592007,0,4.372996997689826,8.265887760720814,8.722610461105145,13.24166769488808,16.38358108075748,69.97506794569068
1114.6,0.7742463348713792,0.7742463348713792,0,4.384914039119085,8.325311072663379,8.722610461105145,13.195226725520735,16.3345547959993,72.12783922808623
1115.6,0.7688656852194037,0.7688656852194037,0,4.396309852958412,8.384349040090678,8.722610461105145,13.150716030824832,16.283909480950854,67.00047281991098
1116.6,0.7636364067730973,0.7636364067730973,0,4.407177708084301,8.44287396920834,8.722610461105145,13.108188850884137,16.231772975246944,63.06650173393237
1117.6,0.7585663165498332,0.7585663165498332,0,4.417513673133467,8.500756172762788,8.726074236299358,13.067693289230927,16.17827569004335,63.54717193103412
1118.6,0.7536628098859122,0.7536628098859122,0,4.427316484413948,8.557864063483787,8.730069150513254,13.029272323180999,16.123550332137004,58.23695598937571
1118.642,0.7489328709945478,0.7489328709945478,1,4.43658740023987,8.614064269583755,8.734571810477629,12.992963827279969,16.067731655177017,62.572136818260816
1119.6,0.7443830842692223,0.7443830842692223,0,4.445330043638685,8.66922177683584,8.739557228103727,12.958800609058198,16.010956234410063,66.90731764714593
1120.6,0.7400196460858054,0.7400196460858054,0,4.453550235254774,8.72320010093316,8.744998917452069,12.92681045534185,15.953362260176538,57.095195898452225
1121.6,0.7358483768460768,0.7358483768460768,0,4.461255818190338,8.775861492922614,8.75086900253026,12.897016186497634,15.895089344485694,61.0991730927506
1122.6,0.7318747329967363,0.7318747329967363,0,4.468456476549919,8.827067179570093,8.757138334271941,12.86943571540288,15.836278334696186,63.44070925435075
1123.6,0.728103818753655,0.728103818753655,0,4.475163549601993,8.876677639680272,8.763776615520541,12.844082107760878,15.777071128379745,64.06559815518312
1124.6,0.7245403972630213,0.7245403972630213,0,4.4813898436178095,8.924552916752665,8.770752533461021,12.820963640588332,15.717610483386444,66.19893729444568
1124.996,0.7211889009475967,0.7211889009475967,1,4.4871494434512575,8.970552967861757,8.778033899394616,12.80008385616957,15.658039816877638,64.42329293340353
1125.6,0.718053440829574,0.718053440829574,0,4.492457525774395,9.014538048221105,8.785587795796948,12.78144160949659,15.598502987049775,62.64764857236137
1126.6,0.7151378146919903,0.7151378146919903,0,4.497330175674385,9.056369130570246,8.79338073023494,12.76503110825488,15.539144051941966,62.99012554197819
1127.6,0.7124455140144769,0.7124455140144769,0,4.5017842081305925,9.095908358455642,8.801378795126626,12.750841945598614,15.480107001509268,73.6705058673884
1128.6,0.7099797296633884,0.7099797296633884,0,4.505836995760975,9.133019532693401,8.809547831759028,12.73885912688107,15.421535462088222,64.72314955729108
1129.6,0.7077433563236576,0.7077433563236576,0,4.509506304149674,9.167568630570655,8.817853596654318,12.73885912688107,15.363572375621814,67.12654876473299
1130.6,0.705738995654355,0.705738995654355,0,4.51281013600363,9.199424357350374,8.82626192839779,12.73885912688107,15.30635965812921,69.42295679891978
1131.6,0.7039689581552114,0.7039689581552114,0,4.5157665852865145,9.228458729270418,8.834738913340562,12.73885912688107,15.250037842214677,54.20981204236247
1131.642,0.7024352637448328,0.7024352637448328,1,4.518393702322198,9.254547686558166,8.84325104896875,12.73885912688107,15.194745707453183,60.62542675720002
1132.6,0.7011396410572707,0.7014414573912302,0,4.520709370669258,9.277571734144876,8.851765404007915,12.73885912688107,15.140619901225971,67.04104147203756
1133.6,0.7000835254579075,0.7014414573912302,0,4.52273119638892,9.297416606850735,8.860249774424332,12.73885912688107,15.08779455155466,49.930301421684895
1134.6,0.699268055770135,0.7014414573912302,0,4.524476410186633,9.297416606850735,8.868672834422584,12.73885912688107,15.036400872730685,70.11912152885128
1135.6,0.698694069693867,0.7014414573912302,0,4.525961782788164,9.297416606850735,8.877004281447654,12.73885912688107,14.986566763974253,70.76608479297924
1136.6,0.6983620978829987,0.7014414573912302,0,4.527203553790654,9.297416606850735,8.885214974202968,12.73885912688107,14.938416401156001,71.47046634359009
1137.6,0.698272356638769,0.7014414573912302,0,4.5282173740892455,9.297416606850735,8.893277062789547,12.73885912688107,14.892069821987025,72.96619281315826
1137.703,0.6984247391847976,0.7014414573912302,1,4.5282173740892455,9.297416606850735,8.901164110134529,12.743857117702024,14.847642505767084,65.58210704172285
1138.6,0.698818805519915,0.7014414573912302,0,4.5282173740892455,9.297416606850735,8.90885120382123,12.755546540389979,14.80524494923483,58.19802127028745
1139.6,0.6994537708818409,0.7014414573912302,0,4.5282173740892455,9.297416606850735,8.916315057304065,12.76884401190226,14.764982240176966,66.68158213978312
1140.6,0.7003284928828033,0.7014414573912302,0,4.5282173740892455,9.297416606850735,8.9235340994194,12.783674700782942,14.726953630604442,61.903771814153494
1141.6,0.7014414573912302,0.7014414573912302,0,4.5282173740892455,9.297416606850735,8.930488551168766,12.799960234328841,14.691252111727263,68.03130250550174
1142.6,0.7027907632308241,0.7027907632308241,0,4.5282173740892455,9.297416606850735,8.937160488954198,12.817618874869506,14.657963993446739,58.77157313347825
1143.6,0.7043741057556447,0.7043741057556447,0,4.5282173740892455,9.280539941547529,8.943533893797149,12.83656571099575,14.62716849138183,62.2208521352058
1144.104,0.7061887593576128,0.7061887593576128,1,4.5282173740892455,9.256179184141388,8.949594686560971,12.856712862896543,14.59893732468814,64.85992828596308
1144.6,0.7082315589899847,0.7082315589899847,0,4.5282173740892455,9.22794495684061,8.955330749641973,12.877969701146874,14.573334328445014,67.49900443672036
1145.6,0.7104988808347277,0.7104988808347277,0,4.5282173740892455,9.195866795544724,8.960731935727857,12.900243078334405,14.550415085162864,68.47377620209733
1146.6,0.7129866222637441,0.7129866222637441,0,4.528140575774258,9.159988413450053,8.965790063979778,12.923437572523566,14.530226580524264,68.77253677134703
1147.6,0.7156901812181807,0.7156901812181807,0,4.527401390248985,9.120367899608201,8.97049890357436,12.947455740763697,14.512806888379227,71.7115249789699
1148.6,0.7186044350770391,0.7186044350770391,0,4.526579986330484,9.077077832323432,8.974854144192449,12.972198380033332,14.505250845556194,69.07790146461267
1149.6,0.7217237190588913,0.7217237190588913,0,4.525684170215904,9.030205306887193,8.978853352868647,12.997564792668719,14.505250845556194,63.07781360034145
1150.6,0.725041804239115,0.725041804239115,0,4.524721534443337,8.979851878546631,8.982495916560728,13.023453053735128,14.505250845556194,66.16967051414179
1151.6,0.7285518753622809,0.7285518753622809,0,4.523699517940692,8.926133422349405,8.985782969771359,13.049760278811965,14.505250845556194,68.93762264300614
1152.6,0.732246508741406,0.732246508741406,0,4.522625462763967,8.869179912046025,8.988717306593976,13.076382891812004,14.505250845556194,72.24669135998731
1152.786,0.7361176506250745,0.7361176506250745,1,4.521506666493491,8.809135120846703,8.991303276775842,13.103216893354272,14.505250845556194,69.44067796501278
1152.933,0.7401565964758168,0.7401565964758168,0,4.5203504293173244,8.74615624748074,8.993546665789186,13.130158130778,14.505250845556194,66.63466457003824
1153.6,0.7443539716588375,0.7443539716588375,0,4.5191640951434415,8.680413471410638,8.99545455934111,13.157102571207542,14.505250845556194,63.82865117506371
1154.6,0.7486997141032218,0.7486997141032218,0,4.517955086563971,8.612089440930179,8.99703519317545,13.183946579162882,14.505250845556194,63.480920255966346
1155.6,0.7531830595565576,0.7531830595565576,0,4.5167309338480806,8.541378697278848,8.99703519317545,13.210587199958363,14.505250845556194,56.213021718866514
1156.6,0.7577925300875699,0.7577925300875699,0,4.515499298209582,8.468487037221692,8.99703519317545,13.236922449523885,14.505250845556194,73.85835773487686
1157.6,0.7625159264976203,0.7625159264976203,0,4.5142679895273785,8.393630816169194,8.99703519317545,13.262851610510687,14.520517552477312,61.68454747371496
1157.815,0.7673403252976033,0.7673403252976033,1,4.513044978702587,8.317036194050228,8.99703519317545,13.288275533906607,14.538164052181827,64.45881790105693
1158.6,0.7722520809038103,0.7722520809038103,0,4.511838404934804,8.238938326832184,8.99703519317545,13.31309694507279,14.558092976449645,67.2330883283989
1159.6,0.7772368336998902,0.7772368336998902,0,4.5106565782727115,8.159580507650709,8.99703519317545,13.33722075308145,14.580198401666358,77.64678712954348
1160.6,0.7822795245923273,0.7822795245923273,0,4.509507977783411,8.079213262606801,8.99703519317545,13.360554362264114,14.604366286298504,61.84084651364197
1161.6,0.787364416653293,0.787364416653293,0,4.5084012456353015,7.998093407015601,8.99703519317545,13.383007984762969,14.63047496379853,55.73949095816996
1162.186,0.7924751244037707,0.7924751244037707,1,4.507345177337883,7.916483068100744,8.99703519317545,13.404494952580448,14.65839568904341,59.039395180618925
1162.6,0.7975946512443864,0.7975946512443864,0,4.506348708301143,7.83464867998664,8.99703519317545,13.42493202728296,14.687993236760853,62.33929940306789
1163.6,0.802705435484003,0.802705435484003,0,4.505420896711771,7.752859956622213,8.995799154154328,13.444239705289,14.71912655087898,54.21550010882579
1164.6,0.8077894053328468,0.8077894053328468,0,4.504570902445511,7.6713888481466075,8.994269834347508,13.462342516612116,14.751649443597167,68.13169952061263
1165.6,0.8128280431099304,0.8128280431099304,0,4.503807961381879,7.590508486224507,8.992543032810156,13.479169315008102,14.785411342050548,61.57361265952782
1166.6,0.8178024587684837,0.8178024587684837,0,4.503747682563717,7.510492124009522,8.990624267776818,13.494653557627798,14.820258079189486,62.57559349837116
1167.587,0.8226934726753147,0.8226934726753147,1,4.503747682563717,7.431612076555017,8.988517681431206,13.508733572376961,14.85603272435108,66.23395237394627
1167.6,0.8274817073937036,0.8274817073937036,0,4.503747682563717,7.354138667532153,8.986225947501904,13.52135281108404,14.892576448043284,69.89231124952138
1168.6,0.8321476880225238,0.8321476880225238,0,4.503747682563717,7.278339187901388,8.983750199629378,13.532460086249346,14.92972941466723,68.82236443694875
1169.6,0.8366719504511174,0.8366719504511174,0,4.503747682563717,7.2044768717526555,8.981089982087669,13.54200978875954,14.967331696380816,61.50169346029744
1170.6,0.841035156703089,0.841035156703089,0,4.503747682563717,7.132809894115484,8.978243223828496,13.54200978875954,15.005224201172686,80.12455019094506
1171.6,0.8452182163486472,0.8452182163486472,0,4.503747682563717,7.063590395361908,8.975206236244535,13.54200978875954,15.043249608300204,69.25454727817645
1172.6,0.8492024127569925,0.8492024127569925,0,4.503747682563717,6.997063536829845,8.971973734679963,13.54200978875954,15.081253304178482,67.49463827857669
1173.6,0.8529695327560386,0.8529695327560386,0,4.503747682563717,6.933466592190015,8.968538883509899,13.54200978875954,15.11908431142885,54.1331411101516
1174.6,0.8565019980944637,0.8565019980944637,0,4.503747682563717,6.873028078653864,8.964893364434808,13.54200978875954,15.156596203224163,64.18248636100822
1174.868,0.8597829969737648,0.8597829969737648,1,4.503747682563717,6.8159669314456615,8.961027467415104,13.54200978875954,15.193647994423015,64.85859117088197
1175.6,0.8627966138397344,0.8627966138397344,0,4.504712535724055,6.762491724249612,8.956930203340178,13.54200978875954,15.230105000335481,65.53469598075571
1176.6,0.8655279556047263,0.8655279556047263,0,4.505867291735638,6.712799937699778,8.952589437007347,13.54200978875954,15.26583965349801,69.39762663037081
1177.6,0.8679632725225129,0.8679632725225129,0,4.507215862349663,6.667077277376315,8.947992038324907,13.54200978875954,15.300732268804222,75.78831853262024
1178.6,0.8700900720389813,0.8700900720389813,0,4.508761162780891,6.625497042176618,8.94312404906834,13.54200978875954,15.334671747857566,65.22708394446457
1179.6,0.8718972240554907,0.8710662367043291,0,4.510505035103564,6.588219543406038,8.937970862228186,13.537242314829474,15.367556214426422,66.78198359231477
1180.128,0.8733750561426795,0.8710662367043291,1,4.512448177519783,6.555391574557797,8.932517411026279,13.526753379817203,15.399293574284687,65.78736127146036
1180.6,0.8745154373421061,0.8710662367043291,0,4.514590080704954,6.527145931519296,8.926748364851562,13.514669129229441,15.429801994361231,64.79273895060594
1181.6,0.8753118493148249,0.8710662367043291,0,4.516928972545451,6.527145931519296,8.920648329419429,13.50102818976244,15.459010297707408,62.67171830792797
1182.6,0.8757594437452023,0.8710662367043291,0,4.51946177252668,6.527145931519296,8.914202048329944,13.485874266898675,15.486858272002925,69.96678623047359
1183.6,0.8758550850764527,0.8710662367043291,0,4.522184056820906,6.527145931519296,8.907394603081727,13.469255862311583,15.513296890109906,65.12075142192415
1183.767,0.8755973778352669,0.8710662367043291,1,4.5250900348884695,6.527145931519296,8.900211608688705,13.451225970673871,15.538288441696185,61.98051584747756
1184.6,0.8749866779969654,0.8710662367043291,0,4.528172538255763,6.527145931519296,8.89263940237364,13.431841756963927,15.561806575198409,58.84028027303096
1185.6,0.8740250880603867,0.8710662367043291,0,4.5314230220837235,6.527145931519296,8.884665223311462,13.411164215120394,15.583836249462832,60.899542100983666
1186.6,0.8727164357650111,0.8710662367043291,0,4.5348315801164105,6.527145931519296,8.876277382004215,13.389257809066107,15.604373594793035,69.18696459162524
1187.6,0.8710662367043291,0.8710662367043291,0,4.538386973508309,6.527145931519296,8.867465418468504,13.366190097920288,15.623425684419338,60.86644872574401
1188.6,0.869081641442336,0.869081641442336,0,4.54207667382178,6.527145931519296,8.858220248844852,13.342031348465028,15.641010219535415,64.13391553148871
1189.6,0.86677136806153,0.86677136806153,0,4.545886920177701,6.527145931519296,8.848534300236356,13.316854139072582,15.657155133376602,67.17485655302038
1189.604,0.8641456213114573,0.8641456213114573,1,4.549802790215207,6.541798916008654,8.838401633625896,13.290732959858765,15.671898121713035,67.97687196981856
1190.6,0.8612159996906266,0.8612159996906266,0,4.5538082842822565,6.573363319661286,8.827818054702089,13.263743813739012,15.685286108381966,68.77888738661674
1191.6,0.8579953919195994,0.8579953919195994,0,4.557886422186117,6.609832901390909,8.816781212399151,13.235963822553726,15.697374655211455,55.450638224404365
1192.6,0.8544978643735295,0.8544978643735295,0,4.562019351831551,6.651121077316946,8.805290684932807,13.207470841720315,15.708227326076184,60.78044030148403
1193.6,0.8507385411328858,0.8507385411328858,0,4.566188469097185,6.697125751623409,8.793348053069737,13.17834308606183,15.71791501494398,62.13038556408725
1194.6,0.8467334783661685,0.8467334783661685,0,4.570374548359135,6.7477295798665065,8.780956960319354,13.148658768629478,15.72651524759072,71.08646911078796
1194.949,0.8424995347682707,0.8424995347682707,1,4.5745578831977785,6.8028002795957105,8.768123159786413,13.1184957535918,15.73411146613081,72.00523568172419
1195.6,0.8380542397415528,0.8380542397415528,0,4.578718436948863,6.862190988378741,8.754854547658608,13.08793122371299,15.740792304669089,72.92400225266042
1196.6,0.8334156609367579,0.8334156609367579,0,4.582836002758173,6.925740669347283,8.741161183659042,13.057041362654584,15.74665086343526,63.06553273432881
1197.6,0.8286022726911569,0.8286022726911569,0,4.5868903726395045,6.99327456439789,8.727055299091147,13.02590105234168,15.751783987922808,71.50449195715785
1198.521,0.8236328268244367,0.8236328268244367,0,4.590861514783879,7.06460469506014,8.71255129323779,12.994583585891915,15.756291558848854,71.69237615063096
1198.6,0.8185262271689164,0.8185262271689164,0,4.594729758071089,7.13953041076835,8.69766571888819,12.963160396941934,15.760275798124482,71.88026034410409
1199.6,0.8133014091016204,0.8133014091016204,0,4.598475982397067,7.21783898387346,8.682417257766268,12.931700806402425,15.763840595464718,63.67891104996285
1199.765,0.8079772252039125,0.8079772252039125,1,4.602081813073881,7.299306250224111,8.66682668670856,12.900271787619653,15.767090859731018,63.45597189699812
1200.6,0.8025723380068168,0.8025723380068168,0,4.605529817250666,7.383697293600313,8.650916835588955,12.86893775070057,15.770131898481498,63.23303274403339
1201.6,0.79710512060158,0.79710512060158,0,4.608803700103445,7.470767171847942,8.634712538106545,12.83776034654957,15.773068828433429,53.47796461796036
1202.6,0.7915935657174826,0.7915935657174826,0,4.611888498435764,7.56026168235619,8.618240576519602,12.806798291071836,15.776006018629317,67.12372668942406
1203.6,0.7860552036962349,0.7860552036962349,0,4.614770769256497,7.651918164531171,8.601529621201795,12.776107209980445,15.779046567092667,59.86783114244492
1203.819,0.7805070296235289,0.7805070296235289,1,4.617438770842946,7.745466337040062,8.584610165611114,12.745739504609253,15.782291810708017,56.89235211261333
1204.6,0.7749654397145712,0.7749654397145712,0,4.619882633812449,7.840629167721559,8.56751445702853,12.715744239054292,15.78584086702094,53.91687308278174
1205.6,0.7694461768980554,0.7694461768980554,0,4.622094519821413,7.937123774098317,8.550276423325052,12.686167048895655,15.789790205728305,66.03487877524827
1206.6,0.763964285410668,0.763964285410668,0,4.6240687655919555,8.034662352342101,8.5329315960284,12.657050071740976,15.794233246917045,67.30009230199786
1207.6,0.75853407410356,0.75853407410356,0,4.62580200994887,8.132953132390398,8.515517029959248,12.628431899838635,15.7992599826955,74.51361565498448
1208.015,0.7531690880653171,0.7531690880653171,1,4.627293301460054,8.23170135683803,8.498071219576412,12.600347554918216,15.804956618882757,71.42165005134393
1208.6,0.7478820880795403,0.7478820880795403,0,4.628544184227342,8.330610281268338,8.48063401190523,12.572828485193904,15.811405233967708,68.32968444770339
1209.6,0.742685037371088,0.742685037371088,0,4.629431395232328,8.429382193660212,8.463246515623753,12.545902584250475,15.818683453371317,64.25004272139317
1210.6,0.7375890950655373,0.7375890950655373,0,4.629431395232328,8.527719450190897,8.445951005674178,12.519594231482166,15.826864137595717,62.81812807202644
1211.6,0.7326046157850737,0.7326046157850737,0,4.629431395232328,8.625325524175292,8.428790822722238,12.49392435387281,15.836015082777651,57.060953553901115
